ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,late_payment_count,risk_tier,age_band,credit_limit_bucket,utilisation_rate,utilisation_trend_slope,payment_consistency_score,months_since_last_late,payment_to_bill_ratio,is_outlier
111,330000,2,1,1,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.32302020202020204,-0.000133,0.8333333333333334,2,0.05120078801713625,False
112,50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,1,risk_tier_medium,cohort_age_40_49,limit_50K_100K,0.3104633333333333,-0.015622,0.8333333333333334,2,0.07515648654162059,False
113,280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,6,risk_tier_high,cohort_age_40_49,limit_200K_500K,0.5089333333333333,-0.012166,0.0,0,0.04748961413226543,True
114,100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.5586433333333334,-0.017642,1.0,6,0.05330174887972648,False
115,50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.39703333333333335,-0.004443,1.0,6,0.04593233145831584,False
116,30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,3,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.6536666666666666,-0.025638,0.5,1,0.0536460989291178,False
117,240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.005177777777777778,-0.00069,1.0,6,1.0268240343347639,False
118,80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.20629583333333334,-0.009864,0.8333333333333334,0,0.07776049766718507,False
119,400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.029928333333333335,0.003359,1.0,6,0.8059670323550705,False
120,240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.14562708333333332,0.047167,1.0,6,0.05280325031115435,False
121,50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,6,risk_tier_high,cohort_age_30_39,limit_50K_100K,0.9674833333333333,-0.020354,0.0,0,0.03526331202949232,True
122,450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
123,110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.0,0.0,0.8333333333333334,0,1.0,False
124,310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.8744827956989248,0.071195,0.8333333333333334,0,0.03318274765176098,False
125,20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.9341666666666666,0.021543,1.0,6,0.0384299732381802,False
126,20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.0,0.0,0.8333333333333334,0,1.0,False
127,200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,0,risk_tier_low,cohort_age_50_59,limit_100K_200K,0.5147375,0.001854,1.0,6,0.03570752082372083,False
128,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.6193351851851852,0.063264,1.0,6,0.022083117799552087,False
129,50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,0,risk_tier_low,cohort_age_50_59,limit_50K_100K,0.10182666666666666,-0.015384,1.0,6,0.2029592772030902,False
130,60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,3,risk_tier_medium,cohort_age_50_59,limit_50K_100K,0.7336805555555556,0.140039,0.5,0,0.028437292948414575,False
131,30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.1820888888888889,-0.02885,0.8333333333333334,0,0.9728459848669758,False
132,240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.007832638888888889,-0.000153,0.8333333333333334,0,0.7929781008954695,False
133,420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.5356789682539682,0.030356,1.0,6,0.03949075161251371,False
134,330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.6915742424242424,7.1e-05,1.0,6,0.03585437119381414,False
135,30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.686011111111111,0.164903,1.0,6,0.044216970894543337,False
136,240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,3,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.053963888888888895,-0.002624,0.5,3,0.05954341895300355,False
137,150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.15647666666666665,-0.017164,1.0,6,0.142016204048882,False
138,210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.03433015873015873,0.002404,1.0,6,0.16289069724431293,False
139,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,0,risk_tier_low,cohort_age_50_59,limit_50K_100K,0.023106666666666664,0.006023,1.0,6,0.8915175995383727,False
140,50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.6944333333333332,0.160851,1.0,6,0.04300868813901022,False
141,240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
142,180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.0035444444444444442,0.001005,1.0,6,1.457680250783699,False
143,50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,4,risk_tier_high,cohort_age_20_29,limit_50K_100K,0.3316233333333334,-0.037841,0.3333333333333333,0,0.1356961211012494,False
144,170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.06665490196078432,-0.00309,1.0,6,0.9684944401953286,False
145,20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.22091666666666665,0.041366,1.0,6,0.8917766880422482,False
146,50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.16061333333333333,-0.023833,0.8333333333333334,5,0.14907438153743982,False
147,170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.1029529411764706,0.010306,1.0,6,0.03572924999047728,False
148,200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,2,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.6618941666666667,0.110869,0.6666666666666666,0,0.10953412743477368,False
149,80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,4,risk_tier_high,cohort_age_20_29,limit_50K_100K,0.1290625,-0.004581,0.3333333333333333,0,0.06652138821630348,False
150,260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,1,risk_tier_medium,cohort_age_60_plus,limit_200K_500K,0.013485897435897436,0.000588,0.8333333333333334,0,1.16308584466204,False
151,140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.4896702380952381,0.044906,0.8333333333333334,4,0.039547995127916506,False
152,80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.5344333333333333,0.034592,1.0,6,0.24558722634566207,False
153,350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,1,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.002259047619047619,0.000827,0.8333333333333334,0,0.9561551433389545,False
154,280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.5783458333333333,0.024838,1.0,6,0.13709049104537674,False
155,30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.38928888888888885,-0.032859,1.0,6,0.12415800890512615,False
156,140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.265452380952381,-0.039172,1.0,6,0.15870930128262625,False
157,200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.47950583333333335,0.012392,1.0,6,0.03920703084946829,False
158,200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.8484666666666667,0.076914,1.0,6,0.0371140095859197,False
159,210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,6,risk_tier_high,cohort_age_40_49,limit_200K_500K,0.6392468253968254,-0.036315,0.0,0,0.08103286233426987,True
160,50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,2,risk_tier_medium,cohort_age_50_59,limit_50K_100K,0.26628,-0.005813,0.6666666666666666,0,0.047568975013769964,False
161,30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,5,risk_tier_high,cohort_age_40_49,limit_below_50K,0.9033111111111111,-0.020617,0.16666666666666666,0,0.05012423429850673,False
162,50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,2,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.01132,-0.001289,0.6666666666666666,0,0.7773851590106007,False
163,290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.002090229885057471,0.00036,1.0,6,0.6532856750068738,False
164,250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.612628,-0.01067,0.8333333333333334,2,0.043365087241632225,False
165,60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.4175111111111111,-0.020344,1.0,6,0.06653182882691079,False
166,110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.817180303030303,0.061885,1.0,6,0.03912196225379585,False
167,370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.02840990990990991,-0.001002,1.0,6,0.9821468209925479,False
168,100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,2,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.516815,0.218305,0.6666666666666666,1,0.18029017475627965,False
169,90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,1,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.8758351851851852,-0.037675,0.8333333333333334,5,0.05212379295106681,False
170,50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.5711966666666667,6.9e-05,1.0,6,0.03965359274972426,False
171,270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.11124012345679012,0.009457,1.0,6,0.10543313596990161,False
172,300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.006544444444444444,-0.000293,1.0,6,1.0056027164685908,False
173,50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.17929,0.025644,1.0,6,0.5791176306542473,False
174,50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.0,0.012967,0.8333333333333334,0,1.0,False
175,360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,1,risk_tier_medium,cohort_age_20_29,limit_200K_500K,3.564814814814815e-05,6e-06,0.8333333333333334,0,1.0,False
176,130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,6,risk_tier_high,cohort_age_50_59,limit_100K_200K,0.5263782051282052,-0.012169,0.0,0,0.03531632466662607,True
177,80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.03255,-0.000807,1.0,6,0.38428059395801334,False
178,50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.7349433333333333,0.128805,0.5,0,0.029480730940707446,False
179,20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.6992833333333333,0.0019,1.0,6,0.08238196248540172,False
180,80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.67408125,0.201505,0.8333333333333334,2,0.027197512663841836,False
181,240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.08212569444444445,0.006477,0.8333333333333334,2,0.7119084059833758,False
182,80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.26976458333333336,0.050777,1.0,6,0.2239607064801872,False
183,500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.193081,-0.004314,1.0,6,0.38420835469742404,False
184,60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.6178972222222222,0.161294,1.0,6,0.048718098569071625,False
185,20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.4242,0.108694,1.0,6,0.10515873015873016,False
186,100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,3,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.15391833333333335,-0.004712,0.5,0,0.06063821723641325,False
187,360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.07571574074074075,-0.000134,0.8333333333333334,0,1.2185440181967153,False
188,200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,6,risk_tier_high,cohort_age_40_49,limit_100K_200K,0.985485,0.007673,0.0,0,0.030428333933714535,True
189,130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.07402820512820513,-0.022393,0.8333333333333334,0,0.3012884901804579,False
190,20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,6,risk_tier_high,cohort_age_30_39,limit_below_50K,1.0,0.0133,0.0,0,0.013991350801322818,True
191,310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.1901827956989247,0.007776,1.0,6,0.11426188726183072,False
192,60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,2,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.36116111111111115,-0.011444,0.6666666666666666,0,0.05193127105477703,False
193,180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.04245740740740741,-0.012597,1.0,6,0.4989968159811576,False
194,180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,1,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.06318425925925926,0.02392,0.8333333333333334,2,0.5578481513504008,False
195,50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.2829,0.176029,1.0,6,0.31237186284906326,False
196,50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,6,risk_tier_high,cohort_age_20_29,limit_50K_100K,0.76253,-0.014998,0.0,0,0.035548328153209276,True
197,150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.0017955555555555554,-0.001451,1.0,6,1.0,False
198,20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.8625916666666666,0.012853,1.0,6,0.23925959559853544,False
199,500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0021523333333333334,-0.000334,1.0,6,2.0,True
200,30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,3,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.6547444444444444,0.215442,0.5,0,0.024632172009435405,False
201,180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.0006944444444444445,0.000595,1.0,6,0.0,False
202,140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,2,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.1558,0.016099,0.6666666666666666,2,0.2926523626138517,False
203,140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.07647142857142857,0.017418,1.0,6,0.7758733420511863,False
204,120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.9567972222222223,-0.024292,1.0,6,0.04231710538921808,False
205,360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.5568421296296296,0.04909,1.0,6,0.031177797417480686,False
206,20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.8245083333333334,-0.131356,1.0,6,0.3187556220373758,False
207,100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.005055,0.001485,1.0,6,1.6561160567095286,False
208,210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.007664285714285715,0.001925,1.0,6,0.723620171896034,False
209,80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.81543125,0.10231,1.0,6,0.035354503113127767,False
210,330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.009829292929292929,0.004328,1.0,6,0.5584215394101326,False
211,220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.3181659090909091,0.068811,1.0,6,0.24759571311898929,False
212,210000,2,1,1,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.001892063492063492,-0.001136,0.8333333333333334,0,2.0,True
213,40000,2,3,1,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.8997708333333334,0.038411,1.0,6,0.038917316909398224,False
214,30000,1,2,2,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,1,risk_tier_medium,cohort_age_30_39,limit_below_50K,0.5755722222222223,0.160083,0.8333333333333334,3,0.08197639064505854,False
215,470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,4,risk_tier_high,cohort_age_20_29,limit_200K_500K,0.7102191489361702,-0.014866,0.3333333333333333,0,0.027805821597369308,False
216,30000,1,3,1,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,1,risk_tier_medium,cohort_age_40_49,limit_below_50K,0.0195,-0.004371,0.8333333333333334,5,0.7094017094017094,False
217,240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
218,80000,1,2,2,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,1,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.9808520833333334,0.003743,0.8333333333333334,0,0.04141806974802945,False
219,110000,2,3,0,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.6876469696969697,0.052237,1.0,6,0.05939005876429722,False
220,310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.003275268817204301,0.001924,1.0,6,0.7662508207485227,False
